val_loss,loss
0.03330112544119164,0.04322237863604834
0.03227632715039598,0.030709031904854345
0.02975336583347103,0.029635917860958264
0.0292974666145473,0.02918702210426439
0.029595482301249275,0.0288117582723273
0.028828175120458627,0.02859041527166052
0.028928159203974384,0.02842049304727201
0.028882174774445563,0.028262673400644454
0.028302463771700027,0.028177464341872113
0.0282841409022136,0.028094729050966875
