val_loss,val_acc,loss,acc
0.3064504585537858,0.8747094374709438,0.3253368828380317,0.8647912885662432
0.3083726291243243,0.8703703703703703,0.24514657491789899,0.8977011494252873
0.2710033311652487,0.8905160390516039,0.2128388175297995,0.9135511191772535
0.25943998713421557,0.8995041066170774,0.19527907032165756,0.9202056866303691
0.38594599038838195,0.8433286843328685,0.17220848021765126,0.9301572897761645
0.32117427251517183,0.8832326049899272,0.15538632275386788,0.9372958257713249
0.2863631737347032,0.8892763055942973,0.13955155258296262,0.9445251058681186
