Time;Ecg 1;Ecg 2
11:06:20.728;6224423.0;6057335.0
11:06:20.768;6226579.0;6056024.0
11:06:20.808;6227556.0;6056760.0
11:06:20.848;6228067.0;6057205.0
11:06:20.888;6229693.0;6058598.0
11:06:20.928;6230345.0;6061063.0
11:06:20.968;6230667.0;6062015.0
11:06:21.008;6231894.0;6063597.0
11:06:21.048;6232867.0;6064201.0
11:06:21.088;6233552.0;6064433.0
11:06:21.128;6233948.0;6065262.0
11:06:21.168;6234683.0;6066399.0
11:06:21.208;6235145.0;6066981.0
11:06:21.248;6235537.0;6067120.0
11:06:21.288;6243652.0;6078875.0
11:06:21.328;6234823.0;6068626.0
11:06:21.368;6235958.0;6067018.0
11:06:21.408;6236929.0;6067701.0
11:06:21.448;6236925.0;6067600.0
11:06:21.488;6237084.0;6068543.0
11:06:21.528;6237858.0;6070923.0
11:06:21.568;6238143.0;6071512.0
11:06:21.608;6238121.0;6070920.0
11:06:21.648;6238389.0;6071129.0
11:06:21.688;6237846.0;6071742.0
11:06:21.728;6237638.0;6071968.0
11:06:21.768;6237642.0;6071418.0
11:06:21.808;6237613.0;6070604.0
11:06:21.848;6243705.0;6084852.0
11:06:21.888;6235183.0;6072668.0
11:06:21.928;6236027.0;6069294.0
11:06:21.968;6235633.0;6068280.0
11:06:22.008;6234988.0;6068274.0
11:06:22.048;6234548.0;6068132.0
11:06:22.088;6234058.0;6069296.0
11:06:22.128;6233933.0;6069168.0
11:06:22.168;6233030.0;6068764.0
11:06:22.208;6232357.0;6068435.0
11:06:22.248;6235633.0;6073045.0
11:06:22.288;6229759.0;6065846.0
11:06:22.328;6228598.0;6063319.0
11:06:22.368;6226699.0;6061670.0
11:06:22.408;6224889.0;6059484.0
11:06:22.448;6222499.0;6058280.0
11:06:22.488;6220152.0;6057366.0
11:06:22.528;6220872.0;6058679.0
11:06:22.568;6221804.0;6059135.0
11:06:22.608;6225983.0;6071796.0
11:06:22.648;6219803.0;6062203.0
11:06:22.688;6220931.0;6057654.0
11:06:22.728;6220667.0;6056571.0
11:06:22.768;6220282.0;6056886.0
11:06:22.808;6220752.0;6058121.0
11:06:22.848;6221693.0;6060341.0
11:06:22.888;6222076.0;6060950.0
11:06:22.928;6222560.0;6061994.0
11:06:23.273;6224059.0;6063528.0
11:06:23.313;6226121.0;6063361.0
11:06:23.353;6226440.0;6064509.0
11:06:23.393;6227407.0;6066932.0
11:06:23.433;6228525.0;6068108.0
11:06:23.473;6229614.0;6068318.0
11:06:23.513;6229423.0;6068938.0
11:06:23.553;6229630.0;6069264.0
11:06:23.593;6229953.0;6069113.0
11:06:23.633;6230963.0;6069969.0
11:06:23.673;6230863.0;6069695.0
11:06:23.713;6230787.0;6069372.0
11:06:23.753;6230781.0;6068712.0
11:06:23.793;6230522.0;6068471.0
11:06:23.833;6238603.0;6082378.0
11:06:23.873;6230074.0;6070409.0
11:06:23.913;6231073.0;6067216.0
11:06:23.953;6230879.0;6066213.0
11:06:23.993;6230882.0;6065672.0
11:06:24.033;6230812.0;6066471.0
11:06:24.073;6231158.0;6067031.0
11:06:24.113;6231301.0;6067172.0
11:06:24.153;6230938.0;6066549.0
11:06:24.193;6230982.0;6067597.0
11:06:24.233;6231206.0;6066843.0
11:06:24.273;6235916.0;6078738.0
11:06:24.313;6229104.0;6067860.0
11:06:24.353;6230371.0;6064351.0
11:06:24.393;6230165.0;6063441.0
11:06:24.433;6229983.0;6062165.0
11:06:24.473;6229566.0;6062067.0
11:06:24.513;6230409.0;6063916.0
11:06:24.553;6230063.0;6064801.0
11:06:24.593;6229599.0;6063604.0
11:06:24.633;6229346.0;6063596.0
11:06:24.673;6229489.0;6063234.0
11:06:24.713;6230599.0;6071657.0
11:06:24.753;6229059.0;6065721.0
11:06:24.793;6228742.0;6060932.0
11:06:24.833;6228369.0;6059983.0
11:06:24.873;6228297.0;6058512.0
11:06:24.913;6228050.0;6058939.0
11:06:24.953;6228193.0;6060690.0
11:06:24.993;6228002.0;6061194.0
11:06:25.033;6227926.0;6060467.0
11:06:25.073;6227535.0;6060539.0
11:06:25.113;6227909.0;6061071.0
11:06:25.153;6227798.0;6060055.0
11:06:25.193;6227623.0;6059889.0
11:06:25.233;6226835.0;6059479.0
11:06:25.273;6234311.0;6073348.0
11:06:25.313;6226382.0;6062076.0
11:06:25.353;6226522.0;6057306.0
11:06:25.393;6225588.0;6056924.0
11:06:25.433;6225898.0;6057580.0
11:06:25.473;6225565.0;6056860.0
11:06:25.513;6225597.0;6058013.0
11:06:25.553;6225402.0;6059057.0
11:06:25.593;6225922.0;6058742.0
11:06:25.633;6225706.0;6058210.0
11:06:25.673;6228966.0;6062258.0
11:06:25.713;6224492.0;6057503.0
11:06:25.753;6224530.0;6056063.0
11:06:25.793;6224154.0;6055363.0
11:06:25.833;6223854.0;6056374.0
11:06:25.873;6224508.0;6056602.0
11:06:25.913;6224157.0;6057556.0
11:06:25.953;6224791.0;6058631.0
11:06:25.993;6227425.0;6063606.0
11:06:26.033;6223325.0;6057243.0
11:06:26.073;6223456.0;6055921.0
11:06:26.113;6223860.0;6055469.0
11:06:26.153;6223141.0;6055766.0
11:06:26.193;6223138.0;6056520.0
11:06:26.233;6223384.0;6058150.0
11:06:26.273;6223625.0;6057960.0
11:06:26.313;6223623.0;6058049.0
11:06:26.353;6223183.0;6058407.0
11:06:26.393;6223083.0;6058072.0
11:06:26.433;6222967.0;6058216.0
11:06:26.473;6222786.0;6058229.0
11:06:26.513;6223270.0;6057718.0
11:06:26.553;6227296.0;6064607.0
11:06:26.593;6221836.0;6057791.0
11:06:26.633;6222331.0;6057268.0
11:06:26.673;6222475.0;6056699.0
11:06:26.713;6222095.0;6056280.0
11:06:26.753;6222035.0;6057356.0
11:06:26.793;6222815.0;6059208.0
11:06:26.833;6223107.0;6059642.0
11:06:26.873;6222854.0;6059408.0
11:06:26.913;6222527.0;6059588.0
11:06:26.953;6223450.0;6064682.0
11:06:26.993;6223624.0;6063864.0
11:06:27.033;6222501.0;6058335.0
11:06:27.073;6222767.0;6058435.0
11:06:27.113;6222360.0;6058626.0
11:06:27.153;6222186.0;6058695.0
11:06:27.193;6222845.0;6060019.0
11:06:27.233;6223257.0;6061519.0
11:06:27.556;6223168.0;6061674.0
11:06:27.596;6222860.0;6061706.0
11:06:27.636;6222299.0;6061379.0
11:06:27.676;6222983.0;6061705.0
11:06:27.716;6222686.0;6062318.0
11:06:27.756;6222961.0;6063601.0
11:06:27.796;6223069.0;6064767.0
11:06:27.836;6223779.0;6065166.0
11:06:27.876;6223477.0;6066724.0
11:06:27.916;6216999.0;6078098.0
11:06:27.956;6216838.0;6064004.0
11:06:27.996;6224760.0;6064710.0
11:06:28.036;6225020.0;6064895.0
11:06:28.076;6226527.0;6065009.0
11:06:28.116;6227823.0;6066339.0
11:06:28.156;6228262.0;6068012.0
11:06:28.196;6226181.0;6068685.0
11:06:28.236;6224972.0;6068298.0
11:06:28.276;6224565.0;6069219.0
11:06:28.316;6225242.0;6070339.0
11:06:28.356;6233280.0;6084182.0
11:06:28.396;6223645.0;6071337.0
11:06:28.436;6224745.0;6069385.0
11:06:28.476;6224984.0;6069447.0
11:06:28.516;6225140.0;6069081.0
11:06:28.556;6224846.0;6069799.0
11:06:28.596;6226058.0;6072350.0
11:06:28.636;6226200.0;6073450.0
11:06:28.676;6226616.0;6073272.0
11:06:28.716;6228629.0;6083361.0
11:06:28.756;6226307.0;6077419.0
11:06:28.796;6226582.0;6073038.0
11:06:28.836;6227509.0;6073423.0
11:06:28.876;6227625.0;6073052.0
11:06:28.916;6228266.0;6074166.0
11:06:28.956;6228713.0;6076744.0
11:06:28.996;6229463.0;6077732.0
11:06:29.036;6229070.0;6077433.0
11:06:29.076;6229749.0;6078462.0
11:06:29.116;6230595.0;6079478.0
11:06:29.156;6230725.0;6079768.0
11:06:29.196;6231082.0;6080215.0
11:06:29.236;6232249.0;6080143.0
11:06:29.276;6231869.0;6080671.0
11:06:29.316;6232268.0;6081267.0
11:06:29.356;6232935.0;6081619.0
11:06:29.396;6232898.0;6081874.0
11:06:29.436;6233341.0;6082707.0
11:06:29.476;6234221.0;6083114.0
11:06:29.516;6240686.0;6096439.0
11:06:29.556;6233818.0;6086321.0
11:06:29.596;6234947.0;6083367.0
11:06:29.636;6235496.0;6083447.0
11:06:29.676;6235933.0;6083468.0
11:06:29.716;6236084.0;6084157.0
11:06:29.756;6236981.0;6086139.0
11:06:29.796;6237867.0;6087652.0
11:06:29.836;6238298.0;6087808.0
11:06:29.876;6238777.0;6088507.0
11:06:29.916;6239156.0;6089704.0
11:06:29.956;6244409.0;6102322.0
11:06:29.996;6239190.0;6092878.0
11:06:30.036;6240806.0;6089002.0
11:06:30.076;6241106.0;6089227.0
11:06:30.116;6241389.0;6089787.0
11:06:30.156;6242509.0;6090824.0
11:06:30.196;6243205.0;6092676.0
11:06:30.236;6243566.0;6093757.0
11:06:30.276;6243838.0;6094464.0
11:06:30.316;6244584.0;6095174.0
11:06:30.356;6245229.0;6095331.0
11:06:30.396;6245332.0;6095908.0
11:06:30.436;6245281.0;6096434.0
11:06:30.476;6250017.0;6101338.0
11:06:30.516;6245639.0;6096306.0
11:06:30.556;6246132.0;6095729.0
11:06:30.596;6246692.0;6095521.0
11:06:30.636;6246648.0;6096163.0
11:06:30.676;6247196.0;6097019.0
11:06:30.716;6247563.0;6098690.0
11:06:30.756;6247960.0;6099329.0
11:06:30.796;6248027.0;6100210.0
11:06:30.836;6248300.0;6099842.0
11:06:30.876;6248280.0;6099636.0
11:06:30.916;6249073.0;6100821.0
11:06:30.956;6248808.0;6101520.0
11:06:30.996;6251584.0;6110960.0
11:06:31.036;6249727.0;6103939.0
11:06:31.076;6249128.0;6100100.0
11:06:31.116;6248894.0;6100624.0
11:06:31.156;6249274.0;6100604.0
11:06:31.196;6249487.0;6099991.0
11:06:31.236;6249922.0;6101646.0
11:06:31.276;6250097.0;6103948.0
11:06:31.316;6250250.0;6104089.0
11:06:31.356;6250272.0;6103421.0
11:06:31.396;6250633.0;6103778.0
11:06:31.436;6250928.0;6104452.0
11:06:31.476;6250451.0;6105259.0
11:06:31.516;6250836.0;6104942.0
11:06:33.914;6250822.0;6105099.0
11:06:33.954;6250727.0;6105898.0
11:06:33.994;6251306.0;6107476.0
11:06:34.034;6251161.0;6107268.0
11:06:34.074;6251653.0;6107170.0
11:06:34.114;6255283.0;6111185.0
11:06:34.154;6250343.0;6107032.0
11:06:34.194;6250696.0;6105623.0
11:06:34.234;6251124.0;6105407.0
11:06:34.274;6250913.0;6106706.0
11:06:34.314;6250871.0;6107447.0
11:06:34.354;6251202.0;6108525.0
11:06:34.394;6251121.0;6109117.0
11:06:34.434;6251447.0;6109435.0
11:06:34.474;6251772.0;6116624.0
11:06:34.514;6251722.0;6112872.0
11:06:34.554;6251228.0;6108689.0
11:06:34.594;6251299.0;6108169.0
11:06:34.634;6250932.0;6108526.0
11:06:34.674;6251543.0;6108391.0
11:06:34.714;6251400.0;6110197.0
11:06:34.754;6251486.0;6111269.0
11:06:34.794;6250877.0;6111485.0
11:06:34.834;6251946.0;6111682.0
11:06:34.874;6251502.0;6111932.0
11:06:34.914;6251719.0;6116051.0
11:06:34.954;6253550.0;6116319.0
11:06:34.994;6251094.0;6110795.0
11:06:35.034;6250661.0;6110351.0
11:06:35.074;6250801.0;6109828.0
11:06:35.114;6250054.0;6110129.0
11:06:35.154;6250322.0;6111192.0
11:06:35.194;6250843.0;6113537.0
11:06:35.234;6251252.0;6112593.0
11:06:35.274;6250679.0;6112758.0
11:06:35.314;6257183.0;6123968.0
11:06:35.354;6249402.0;6114485.0
11:06:35.394;6250839.0;6111331.0
11:06:35.434;6250221.0;6111009.0
11:06:35.474;6250263.0;6111168.0
11:06:35.514;6250780.0;6111812.0
11:06:35.554;6251319.0;6113706.0
11:06:35.594;6251332.0;6115424.0
11:06:35.634;6251739.0;6115320.0
11:06:35.674;6252044.0;6115265.0
11:06:35.714;6259188.0;6129062.0
11:06:35.754;6251320.0;6117533.0
11:06:35.794;6252340.0;6114462.0
11:06:35.834;6252606.0;6113932.0
11:06:35.874;6252938.0;6113148.0
11:06:35.914;6253136.0;6114355.0
11:06:35.954;6253686.0;6116653.0
11:06:35.994;6253768.0;6116373.0
11:06:36.034;6253865.0;6115483.0
11:06:36.074;6254051.0;6115974.0
11:06:36.114;6254229.0;6115327.0
11:06:36.154;6253738.0;6114664.0
11:06:36.194;6254109.0;6114615.0
11:06:36.234;6258231.0;6125523.0
11:06:36.274;6253994.0;6115474.0
11:06:36.314;6253605.0;6110799.0
11:06:36.354;6253791.0;6110201.0
11:06:36.394;6253331.0;6109512.0
11:06:36.434;6253612.0;6108588.0
11:06:36.474;6253613.0;6109053.0
11:06:36.514;6253863.0;6109952.0
11:06:36.554;6253497.0;6109093.0
11:06:36.594;6254691.0;6109557.0
11:06:36.634;6258431.0;6112891.0
11:06:36.674;6261604.0;6119869.0
11:06:36.714;6255681.0;6109736.0
11:06:36.754;6256817.0;6108157.0
11:06:36.794;6256941.0;6107651.0
11:06:36.834;6257430.0;6107919.0
11:06:36.874;6257944.0;6108404.0
11:06:36.914;6258442.0;6109739.0
11:06:36.954;6257771.0;6109214.0
11:06:36.994;6257804.0;6109695.0
11:06:37.034;6258303.0;6109562.0
11:06:37.074;6264095.0;6121766.0
11:06:37.114;6257521.0;6112191.0
11:06:37.154;6258826.0;6107653.0
11:06:37.194;6258657.0;6106928.0
11:06:37.234;6258604.0;6106269.0
11:06:37.274;6258721.0;6106601.0
11:06:37.314;6258761.0;6107804.0
11:06:37.354;6258718.0;6108706.0
11:06:37.394;6258468.0;6108796.0
11:06:37.434;6259196.0;6108617.0
11:06:37.474;6258842.0;6107961.0
11:06:37.514;6264813.0;6118015.0
11:06:37.554;6256642.0;6107586.0
11:06:37.594;6258388.0;6106330.0
11:06:37.634;6258177.0;6104842.0
11:06:37.674;6257462.0;6104368.0
11:06:37.714;6257529.0;6105317.0
11:06:37.754;6257557.0;6106745.0
11:06:37.794;6257080.0;6106307.0
