Time ;Ecg 1;Ecg 2
17:13:34.897;14447.0;14383.0
17:13:34.901;12989.0;12868.0
17:13:34.905;11589.0;11511.0
17:13:34.909;10530.0;10536.0
17:13:34.913;9658.0;9628.0
17:13:34.917;8467.0;8338.0
17:13:34.921;7457.0;7272.0
17:13:34.925;8604.0;12844.0
17:13:34.929;6863.0;8683.0
17:13:34.933;5959.0;6510.0
17:13:34.937;5533.0;5587.0
17:13:34.941;5558.0;5618.0
17:13:34.945;5571.0;5936.0
17:13:34.949;4684.0;5102.0
17:13:34.953;3491.0;3480.0
17:13:34.957;2748.0;2486.0
17:13:34.961;2215.0;1860.0
17:13:34.965;1902.0;1504.0
17:13:34.969;1625.0;1172.0
17:13:34.973;1372.0;930.0
17:13:34.977;1217.0;737.0
17:13:34.981;1071.0;624.0
17:13:34.985;1055.0;714.0
17:13:34.989;1150.0;755.0
17:13:34.993;825.0;312.0
17:13:34.997;608.0;25.0
17:13:35.001;1976.0;5747.0
17:13:35.005;1142.0;2581.0
17:13:35.009;913.0;1146.0
17:13:35.013;1015.0;813.0
17:13:35.017;1465.0;1330.0
17:13:35.021;1868.0;2084.0
17:13:35.025;1359.0;1571.0
17:13:35.029;567.0;256.0
17:13:35.033;83.0;-504.0
17:13:35.037;-44.0;-741.0
17:13:35.041;-106.0;-771.0
17:13:35.045;-145.0;-818.0
17:13:35.049;-224.0;-853.0
17:13:35.053;-294.0;-856.0
17:13:35.057;-346.0;-870.0
17:13:35.061;9.0;-373.0
17:13:35.065;-121.0;-611.0
17:13:35.069;-350.0;-925.0
17:13:41.229;1168.0;1098.0
17:13:41.233;843.0;915.0
17:13:41.237;1104.0;1573.0
17:13:41.241;1151.0;2003.0
17:13:41.245;443.0;1043.0
17:13:41.249;-222.0;-118.0
17:13:41.253;-492.0;-591.0
17:13:41.257;-569.0;-805.0
17:13:41.261;-564.0;-858.0
17:13:41.265;-620.0;-898.0
17:13:41.269;-646.0;-902.0
17:13:41.273;-652.0;-917.0
17:13:41.277;-580.0;-834.0
17:13:41.281;-213.0;-229.0
17:13:41.285;-250.0;-403.0
17:13:41.289;-497.0;-691.0
17:13:41.293;902.0;770.0
17:13:41.297;-682.0;-594.0
17:13:41.301;-497.0;-424.0
17:13:41.305;-161.0;-25.0
17:13:41.309;380.0;616.0
17:13:41.313;1104.0;1766.0
17:13:41.317;1185.0;2147.0
17:13:41.321;441.0;1119.0
17:13:41.325;-151.0;81.0
17:13:41.329;-368.0;-328.0
17:13:41.333;-455.0;-532.0
17:13:41.337;-543.0;-634.0
17:13:41.341;-563.0;-709.0
17:13:41.345;-587.0;-738.0
17:13:41.349;-629.0;-743.0
17:13:41.353;-519.0;-636.0
17:13:41.357;-176.0;-122.0
17:13:41.361;-297.0;-366.0
17:13:41.365;-491.0;-629.0
17:13:41.369;1406.0;1763.0
17:13:41.373;-197.0;213.0
17:13:41.377;-199.0;-54.0
17:13:41.381;107.0;112.0
17:13:41.385;615.0;690.0
17:13:41.389;1247.0;1725.0
17:13:41.393;1297.0;2067.0
17:13:41.397;479.0;898.0
17:13:41.401;-145.0;-122.0
17:13:41.405;-286.0;-497.0
17:13:41.409;-360.0;-682.0
17:13:41.413;-375.0;-764.0
17:13:41.417;-372.0;-860.0
17:13:41.421;-371.0;-871.0
17:13:41.425;-354.0;-883.0
17:13:41.429;-145.0;-420.0
17:13:41.433;-113.0;-405.0
17:13:41.437;-405.0;-733.0
17:13:41.441;366.0;-571.0
17:13:41.445;-1212.0;-2006.0
17:13:41.449;-542.0;-927.0
17:13:41.453;23.0;-48.0
17:13:41.457;645.0;884.0
17:13:41.461;1316.0;2035.0
17:13:41.465;1483.0;2637.0
17:13:41.469;767.0;1562.0
17:13:41.473;97.0;448.0
17:13:41.477;-131.0;-104.0
17:13:41.481;-182.0;-320.0
17:13:41.485;-243.0;-476.0
17:13:41.489;-365.0;-565.0
17:13:41.493;-331.0;-509.0
17:13:41.497;-222.0;-227.0
17:13:41.501;-117.0;-294.0
17:13:41.505;-322.0;-537.0
17:13:41.509;55.0;-769.0
17:13:41.513;-1357.0;-1636.0
17:13:41.517;-634.0;-669.0
17:13:41.521;-66.0;118.0
17:13:41.525;504.0;1003.0
17:13:41.529;1248.0;2237.0
17:13:41.533;1441.0;2921.0
17:13:41.537;761.0;1943.0
17:13:41.541;120.0;819.0
17:13:41.545;-192.0;294.0
17:13:41.549;-212.0;71.0
17:13:41.553;-273.0;-113.0
17:13:41.557;-297.0;-200.0
17:13:41.561;-363.0;-236.0
17:13:41.565;-439.0;-290.0
17:13:41.569;-304.0;22.0
17:13:41.573;-203.0;-22.0
17:13:41.577;-425.0;-303.0
17:13:41.581;-307.0;-521.0
17:13:41.585;-373.0;1751.0
17:13:41.589;-314.0;828.0
17:13:41.593;-30.0;602.0
17:13:41.597;362.0;945.0
17:13:41.601;941.0;1853.0
17:13:41.605;1337.0;2606.0
17:13:41.609;762.0;1738.0
17:13:41.613;43.0;489.0
17:13:41.617;-334.0;-127.0
17:13:41.621;-443.0;-302.0
17:13:41.625;-521.0;-473.0
17:13:42.546;-552.0;-514.0
17:13:42.550;-475.0;-629.0
17:13:42.554;-630.0;-840.0
17:13:42.558;1536.0;2392.0
17:13:42.562;-152.0;572.0
17:13:42.566;-288.0;-76.0
17:13:42.570;-95.0;-67.0
17:13:42.574;369.0;525.0
17:13:42.578;1040.0;1587.0
17:13:42.582;998.0;1877.0
17:13:42.586;263.0;713.0
17:13:42.590;-305.0;-285.0
17:13:42.594;-504.0;-709.0
17:13:42.598;-504.0;-783.0
17:13:42.602;-500.0;-823.0
17:13:42.606;-550.0;-883.0
17:13:42.610;-619.0;-856.0
17:13:42.614;-481.0;-612.0
17:13:42.618;-320.0;-640.0
17:13:42.622;-570.0;-907.0
17:13:42.626;-180.0;-1114.0
17:13:42.630;-1116.0;-913.0
17:13:42.634;-634.0;-555.0
17:13:42.638;-196.0;-214.0
17:13:42.642;385.0;413.0
17:13:42.646;1098.0;1480.0
17:13:42.650;1493.0;2176.0
17:13:42.654;745.0;1204.0
17:13:42.658;9.0;108.0
17:13:42.662;-372.0;-450.0
17:13:42.666;-411.0;-639.0
17:13:42.670;-402.0;-724.0
17:13:42.674;-381.0;-789.0
17:13:42.678;-151.0;-481.0
17:13:42.682;-169.0;-641.0
17:13:42.686;-496.0;-988.0
17:13:42.690;504.0;-247.0
17:13:42.694;-979.0;-1864.0
17:13:42.698;-509.0;-1037.0
17:13:42.702;-124.0;-308.0
17:13:42.706;463.0;595.0
17:13:42.710;1109.0;1811.0
17:13:42.714;1195.0;2226.0
17:13:42.718;457.0;944.0
17:13:42.722;-79.0;-65.0
17:13:42.726;-323.0;-468.0
17:13:42.730;-303.0;-492.0
17:13:42.734;-411.0;-647.0
17:13:42.738;-421.0;-694.0
17:13:42.742;-219.0;-363.0
17:13:42.746;-414.0;-747.0
17:13:42.750;-548.0;-914.0
17:13:42.754;2122.0;5097.0
17:13:42.758;397.0;2031.0
17:13:42.762;-15.0;469.0
17:13:42.766;-8.0;83.0
17:13:42.770;374.0;527.0
17:13:42.774;807.0;1527.0
17:13:42.778;579.0;1341.0
17:13:42.782;-67.0;53.0
17:13:42.786;-476.0;-699.0
17:13:42.790;-577.0;-1007.0
17:13:42.794;-577.0;-1131.0
17:13:42.798;-586.0;-1233.0
17:13:42.802;-575.0;-1304.0
17:13:42.806;-564.0;-1087.0
17:13:42.810;-377.0;-1062.0
17:13:42.814;-525.0;-1239.0
17:13:42.818;-449.0;-1383.0
17:13:42.822;-396.0;2117.0
17:13:42.826;-356.0;579.0
17:13:42.830;-153.0;77.0
17:13:42.834;219.0;266.0
17:13:42.838;797.0;1107.0
17:13:42.842;1138.0;1808.0
17:13:42.846;613.0;1112.0
17:13:42.850;-9.0;8.0
17:13:42.854;-311.0;-531.0
17:13:42.858;-399.0;-681.0
17:13:42.862;-504.0;-829.0
17:13:42.866;-551.0;-889.0
17:13:42.870;-583.0;-866.0
17:13:42.874;-619.0;-899.0
17:13:42.878;-584.0;-889.0
17:13:42.882;-376.0;-643.0
17:13:42.886;-463.0;-700.0
17:13:42.890;-526.0;-850.0
17:13:42.894;929.0;5067.0
17:13:42.898;157.0;2003.0
17:13:42.902;21.0;640.0
17:13:42.906;206.0;331.0
17:13:42.910;755.0;910.0
17:13:42.914;1119.0;1555.0
17:13:42.918;664.0;956.0
17:13:42.922;-90.0;-97.0
17:13:42.926;-371.0;-550.0
17:13:42.930;-501.0;-865.0
17:13:42.934;-503.0;-983.0
17:13:42.938;-582.0;-1048.0
17:13:42.942;-516.0;-1037.0
17:13:46.848;-522.0;-1016.0
17:13:46.852;-381.0;-1004.0
17:13:46.856;-530.0;-1111.0
17:13:46.860;932.0;732.0
17:13:46.864;-498.0;-657.0
17:13:46.868;-298.0;-500.0
17:13:46.872;15.0;-126.0
17:13:46.876;433.0;369.0
17:13:46.880;1053.0;1428.0
17:13:46.884;1134.0;1722.0
17:13:46.888;457.0;900.0
17:13:46.892;-80.0;-59.0
17:13:46.896;-319.0;-574.0
17:13:46.900;-381.0;-721.0
17:13:46.904;-476.0;-892.0
17:13:46.908;-418.0;-952.0
17:13:46.912;-528.0;-1032.0
17:13:46.916;-587.0;-960.0
17:13:46.920;-168.0;-486.0
17:13:46.924;-146.0;-585.0
17:13:46.928;-379.0;-644.0
17:13:46.932;854.0;1218.0
17:13:46.936;-404.0;-103.0
17:13:46.940;-311.0;-101.0
17:13:46.944;-47.0;275.0
17:13:46.948;381.0;935.0
17:13:46.952;990.0;1988.0
17:13:46.956;1024.0;2323.0
17:13:46.960;295.0;1130.0
17:13:46.964;-173.0;175.0
17:13:46.968;-316.0;-131.0
17:13:46.972;-382.0;-325.0
17:13:46.976;-455.0;-543.0
17:13:46.980;-488.0;-581.0
17:13:46.984;-459.0;-594.0
17:13:46.988;-422.0;-644.0
17:13:46.992;-426.0;-596.0
17:13:46.996;-253.0;-321.0
17:13:47.000;-364.0;-463.0
17:13:47.004;-475.0;-513.0
17:13:47.008;1777.0;6543.0
17:13:47.012;473.0;2845.0
17:13:47.016;83.0;946.0
17:13:47.020;131.0;428.0
17:13:47.024;486.0;774.0
17:13:47.028;937.0;1485.0
17:13:47.032;693.0;1282.0
17:13:47.036;-61.0;29.0
17:13:47.040;-439.0;-621.0
17:13:47.044;-569.0;-946.0
17:13:47.048;-622.0;-983.0
17:13:47.052;-638.0;-1023.0
17:13:47.056;-683.0;-1091.0
17:13:47.060;-648.0;-1103.0
17:13:47.064;-594.0;-995.0
17:13:47.068;-580.0;-896.0
17:13:47.072;-213.0;-434.0
17:13:47.076;-348.0;-717.0
17:13:47.080;-490.0;-782.0
17:13:47.084;2499.0;5773.0
17:13:47.088;721.0;2293.0
17:13:47.092;98.0;553.0
17:13:47.096;131.0;174.0
17:13:47.100;434.0;477.0
17:13:47.104;993.0;1087.0
17:13:47.108;820.0;942.0
17:13:47.112;17.0;-105.0
17:13:47.116;-391.0;-722.0
17:13:47.120;-695.0;-1093.0
17:13:47.124;-746.0;-1143.0
17:13:47.128;-782.0;-1134.0
17:13:47.132;-803.0;-1151.0
17:13:47.136;-795.0;-1194.0
17:13:47.140;-555.0;-1137.0
17:13:47.144;-1171.0;-1138.0
17:13:47.148;-306.0;-824.0
17:13:47.152;-166.0;-832.0
17:13:47.156;-481.0;-966.0
17:13:47.160;2136.0;3712.0
17:13:47.164;-20.0;1217.0
17:13:47.168;-539.0;30.0
17:13:47.172;-785.0;-190.0
17:13:47.176;101.0;312.0
17:13:47.180;490.0;1217.0
17:13:47.184;535.0;1231.0
17:13:47.188;79.0;104.0
17:13:47.192;-305.0;-760.0
17:13:47.196;-133.0;-996.0
17:13:47.200;-207.0;-1156.0
17:13:47.204;-226.0;-1313.0
17:13:47.208;-202.0;-1340.0
17:13:47.212;-282.0;-1359.0
17:13:47.216;-172.0;-1342.0
17:13:47.220;-61.0;-1174.0
17:13:47.224;-19.0;-1293.0
17:13:47.228;40.0;-1312.0
17:13:47.232;543.0;3740.0
17:13:47.236;356.0;1164.0
17:13:47.240;401.0;-8.0
17:13:47.244;641.0;-275.0
17:13:51.554;1143.0;300.0
17:13:51.558;752.0;-858.0
17:13:51.562;608.0;-1215.0
17:13:51.566;555.0;-1343.0
17:13:51.570;466.0;-1698.0
17:13:51.574;522.0;-1583.0
17:13:51.578;526.0;-1351.0
17:13:51.582;739.0;-1047.0
17:13:51.586;555.0;-1028.0
17:13:51.590;378.0;-1082.0
17:13:51.594;2253.0;2941.0
17:13:51.598;872.0;791.0
17:13:51.602;547.0;33.0
17:13:51.606;612.0;51.0
17:13:51.610;884.0;744.0
17:13:51.614;1318.0;1856.0
17:13:51.618;1174.0;1932.0
17:13:51.622;411.0;660.0
17:13:51.626;31.0;-218.0
17:13:51.630;-30.0;-541.0
17:13:51.634;-54.0;-715.0
17:13:51.638;-7.0;-797.0
17:13:51.642;54.0;-734.0
17:13:51.646;105.0;-639.0
17:13:51.650;316.0;-350.0
17:13:51.654;5.0;-670.0
17:13:51.658;-135.0;-768.0
17:13:51.662;2484.0;6472.0
17:13:51.666;1077.0;2673.0
17:13:51.670;509.0;786.0
17:13:51.674;483.0;333.0
17:13:51.678;806.0;826.0
17:13:51.682;1096.0;1612.0
17:13:51.686;699.0;1136.0
17:13:51.690;152.0;-215.0
17:13:51.694;-124.0;-885.0
17:13:51.698;-101.0;-1015.0
17:13:51.702;-108.0;-1096.0
17:13:51.706;-78.0;-1130.0
17:13:51.710;-140.0;-1087.0
17:13:51.714;100.0;-928.0
17:13:51.718;18.0;-964.0
17:13:51.722;-138.0;-1031.0
17:13:51.726;1319.0;2340.0
17:13:51.730;256.0;512.0
17:13:51.734;56.0;-23.0
17:13:51.738;155.0;11.0
17:13:51.742;523.0;677.0
17:13:51.746;1012.0;1835.0
17:13:51.750;941.0;1979.0
17:13:51.754;359.0;697.0
17:13:51.758;38.0;-131.0
17:13:51.762;-1.0;-391.0
17:13:51.766;-69.0;-548.0
17:13:51.770;-54.0;-588.0
17:13:51.774;-22.0;-642.0
17:13:51.778;-91.0;-629.0
17:13:51.782;143.0;-372.0
17:13:51.786;-134.0;-676.0
17:13:51.790;-196.0;-738.0
17:13:51.794;2189.0;6729.0
17:13:51.798;737.0;2773.0
17:13:51.802;262.0;881.0
17:13:51.806;138.0;277.0
17:13:51.810;513.0;852.0
17:13:51.814;812.0;1669.0
17:13:51.818;418.0;1039.0
17:13:51.822;-131.0;-291.0
17:13:51.826;-421.0;-913.0
17:13:51.830;-490.0;-1184.0
17:13:51.834;-464.0;-1211.0
17:13:51.838;-515.0;-1239.0
17:13:51.842;-452.0;-1203.0
17:13:51.846;-490.0;-1189.0
17:13:51.850;-435.0;-1170.0
17:13:51.854;-307.0;-873.0
17:13:51.858;-97.0;-956.0
17:13:51.862;-333.0;-1007.0
17:13:51.866;-36.0;-628.0
17:13:51.870;-1038.0;-1802.0
17:13:51.874;-611.0;-988.0
17:13:51.878;-575.0;-236.0
17:13:51.882;216.0;437.0
17:13:51.886;656.0;1693.0
17:13:51.890;1419.0;2086.0
17:13:51.894;566.0;994.0
17:13:51.898;159.0;-123.0
17:13:51.902;-1625.0;-645.0
17:13:51.906;-837.0;-831.0
17:13:51.910;-968.0;-821.0
17:13:51.914;-764.0;-949.0
17:13:51.918;-822.0;-985.0
17:13:51.922;-528.0;-921.0
17:13:51.926;-315.0;-933.0
17:13:51.930;-517.0;-799.0
17:13:51.934;126.0;-451.0
17:13:51.938;-1361.0;-716.0
17:13:51.942;-851.0;-767.0
17:13:51.946;1015.0;4341.0
17:13:51.950;-3.0;1745.0
17:13:55.274;-309.0;514.0
17:13:55.278;311.0;1745.0
17:13:55.282;199.0;1310.0
17:13:55.286;-326.0;96.0
17:13:55.290;-639.0;-599.0
17:13:55.294;-711.0;-775.0
17:13:55.298;-731.0;-888.0
17:13:55.302;-660.0;-984.0
17:13:55.306;-651.0;-1012.0
17:13:55.310;-682.0;-1034.0
17:13:55.314;-614.0;-935.0
17:13:55.318;-339.0;-528.0
17:13:55.322;-462.0;-793.0
17:13:55.326;-631.0;-923.0
17:13:55.330;1974.0;5019.0
17:13:55.334;315.0;1963.0
17:13:55.338;-203.0;518.0
17:13:55.342;-242.0;155.0
17:13:55.346;1.0;622.0
17:13:55.350;486.0;1814.0
17:13:55.354;343.0;1755.0
17:13:55.358;-381.0;274.0
17:13:55.362;-795.0;-668.0
17:13:55.366;-955.0;-998.0
17:13:55.370;-956.0;-1050.0
17:13:55.374;-885.0;-1052.0
17:13:55.378;-938.0;-1122.0
17:13:55.382;-870.0;-1050.0
17:13:55.386;-790.0;-951.0
17:13:55.390;-678.0;-569.0
17:13:55.394;-683.0;-592.0
17:13:55.398;-910.0;-804.0
17:13:55.402;-702.0;-740.0
17:13:55.406;-1659.0;-1724.0
17:13:55.410;-1172.0;-824.0
17:13:55.414;-673.0;-88.0
17:13:55.418;-3.0;764.0
17:13:55.422;837.0;2148.0
17:13:55.426;1098.0;3003.0
17:13:55.430;498.0;1835.0
17:13:55.434;-60.0;550.0
17:13:55.438;-334.0;-72.0
17:13:55.442;-435.0;-304.0
17:13:55.446;-395.0;-365.0
17:13:55.450;-354.0;-441.0
17:13:55.454;-354.0;-490.0
17:13:55.458;-404.0;-525.0
17:13:55.462;-463.0;-581.0
17:13:55.466;-449.0;-577.0
17:13:55.470;-347.0;-613.0
17:13:55.474;-205.0;-274.0
17:13:55.478;-87.0;-328.0
17:13:55.482;-367.0;-454.0
17:13:55.486;-455.0;-722.0
17:13:55.490;139.0;1831.0
17:13:55.494;-164.0;831.0
17:13:55.498;-1369.0;328.0
17:13:55.502;-28.0;560.0
17:13:55.506;1080.0;1581.0
17:13:55.510;1660.0;2574.0
17:13:55.514;497.0;1783.0
17:13:55.518;-34.0;507.0
17:13:55.522;-701.0;-179.0
17:13:55.526;-794.0;-387.0
17:13:55.530;-501.0;-474.0
17:13:55.534;-580.0;-539.0
17:13:55.538;-482.0;-486.0
17:13:55.542;-293.0;-475.0
17:13:55.546;-1704.0;-522.0
17:13:55.550;-511.0;-536.0
17:13:55.554;143.0;-400.0
17:13:55.558;286.0;-199.0
17:13:55.562;346.0;-140.0
17:13:55.566;-140.0;-454.0
17:13:55.570;24.0;-403.0
17:13:55.574;-948.0;-1381.0
17:13:55.578;-422.0;-642.0
17:13:55.582;384.0;-352.0
17:13:55.586;407.0;439.0
17:13:55.590;1188.0;1833.0
17:13:55.594;595.0;2614.0
17:13:55.598;517.0;1524.0
17:13:55.602;183.0;173.0
17:13:55.606;23.0;-577.0
17:13:55.610;-1269.0;-1129.0
17:13:55.614;-1466.0;-1631.0
17:13:55.618;-994.0;-1894.0
17:13:55.622;-1134.0;-1834.0
17:13:55.626;-823.0;-1470.0
17:13:55.630;-242.0;-1188.0
17:13:55.634;-398.0;-1021.0
17:13:55.638;-203.0;-575.0
17:13:55.642;580.0;-675.0
17:13:55.646;-140.0;-727.0
17:13:55.650;552.0;4772.0
17:13:55.654;292.0;1790.0
17:13:55.658;-450.0;220.0
17:13:55.662;-582.0;-534.0
17:13:55.666;-861.0;-541.0
17:13:55.670;-94.0;325.0
17:13:59.415;-552.0;302.0
17:13:59.419;-751.0;-472.0
17:13:59.423;-1163.0;-787.0
17:13:59.427;-957.0;-865.0
17:13:59.431;-917.0;-822.0
17:13:59.435;-883.0;-726.0
17:13:59.439;-761.0;-605.0
17:13:59.443;-482.0;-213.0
17:13:59.447;-389.0;-237.0
17:13:59.451;-497.0;-425.0
17:13:59.455;416.0;526.0
17:13:59.459;-972.0;-897.0
17:13:59.463;-630.0;-171.0
17:13:59.467;-167.0;421.0
17:13:59.471;337.0;1190.0
17:13:59.475;1046.0;2421.0
17:13:59.479;1370.0;3168.0
17:13:59.483;665.0;2128.0
17:13:59.487;-24.0;827.0
17:13:59.491;-366.0;128.0
17:13:59.495;-552.0;-87.0
17:13:59.499;-617.0;-243.0
17:13:59.503;-532.0;-376.0
17:13:59.507;-549.0;-404.0
17:13:59.511;-503.0;-453.0
17:13:59.515;-410.0;-440.0
17:13:59.519;-293.0;-448.0
17:13:59.523;-149.0;-440.0
17:13:59.527;97.0;-191.0
17:13:59.531;259.0;-217.0
17:13:59.535;29.0;-464.0
17:13:59.539;1157.0;804.0
17:13:59.543;-541.0;-909.0
17:13:59.547;-82.0;-427.0
17:13:59.551;313.0;108.0
17:13:59.555;833.0;797.0
17:13:59.559;1797.0;2037.0
17:13:59.563;533.0;2700.0
17:13:59.567;780.0;1587.0
17:13:59.571;270.0;377.0
17:13:59.575;107.0;-345.0
17:13:59.579;-128.0;-586.0
17:13:59.583;-491.0;-749.0
17:13:59.587;-5.0;-856.0
17:13:59.591;-1559.0;-947.0
17:13:59.595;-438.0;-944.0
17:13:59.599;-52.0;-966.0
17:13:59.603;50.0;-858.0
17:13:59.607;263.0;-728.0
17:13:59.611;-43.0;-917.0
17:13:59.615;-1426.0;-1477.0
17:13:59.619;-1324.0;-1834.0
17:13:59.623;-222.0;3718.0
17:13:59.627;-310.0;680.0
17:13:59.631;-231.0;-590.0
17:13:59.635;-271.0;-671.0
17:13:59.639;539.0;231.0
17:13:59.643;929.0;1530.0
17:13:59.647;956.0;1353.0
17:13:59.651;325.0;-8.0
17:13:59.655;-200.0;-925.0
17:13:59.659;-476.0;-1213.0
17:13:59.663;-349.0;-1062.0
17:13:59.667;-467.0;-1073.0
17:13:59.671;-378.0;-989.0
17:13:59.675;-510.0;-994.0
17:13:59.679;-159.0;-951.0
17:13:59.683;-292.0;-936.0
17:13:59.687;-438.0;-585.0
17:13:59.691;217.0;-531.0
17:13:59.695;-427.0;-532.0
17:13:59.699;222.0;-164.0
17:13:59.703;-954.0;-1440.0
17:13:59.707;-423.0;-527.0
17:13:59.711;-4.0;190.0
17:13:59.715;475.0;1039.0
17:13:59.719;1131.0;2271.0
17:13:59.723;1421.0;3039.0
17:13:59.727;713.0;1979.0
17:13:59.731;32.0;687.0
17:13:59.735;-365.0;-7.0
17:13:59.739;-442.0;-241.0
17:13:59.743;-502.0;-349.0
17:13:59.747;-508.0;-449.0
17:13:59.751;-501.0;-528.0
17:13:59.755;-537.0;-543.0
17:13:59.759;-564.0;-543.0
17:13:59.763;-562.0;-505.0
17:13:59.767;-530.0;-484.0
17:13:59.771;-190.0;-63.0
17:13:59.775;-310.0;-215.0
17:13:59.779;-514.0;-450.0
17:13:59.783;2355.0;5239.0
17:13:59.787;364.0;2089.0
17:13:59.791;-162.0;621.0
17:13:59.795;-151.0;260.0
17:13:59.799;238.0;682.0
17:13:59.803;846.0;1745.0
17:13:59.807;861.0;1974.0
17:13:59.811;103.0;639.0
17:14:03.613;-442.0;-373.0
17:14:03.617;-676.0;-874.0
17:14:03.621;-731.0;-1100.0
17:14:03.625;-817.0;-1236.0
17:14:03.629;-725.0;-1127.0
17:14:03.633;-737.0;-1095.0
17:14:03.637;-668.0;-993.0
17:14:03.641;-339.0;-622.0
17:14:03.645;-414.0;-692.0
17:14:03.649;-606.0;-882.0
17:14:03.653;2073.0;3993.0
17:14:03.657;248.0;1320.0
17:14:03.661;-154.0;71.0
17:14:03.665;-114.0;-215.0
17:14:03.669;260.0;261.0
17:14:03.673;899.0;1354.0
17:14:03.677;954.0;1662.0
17:14:03.681;176.0;367.0
17:14:03.685;-340.0;-593.0
17:14:03.689;-512.0;-997.0
17:14:03.693;-537.0;-1153.0
17:14:03.697;-528.0;-1220.0
17:14:03.701;-484.0;-1258.0
17:14:03.705;-476.0;-1275.0
17:14:03.709;-471.0;-1271.0
17:14:03.713;-487.0;-1187.0
17:14:03.717;-480.0;-1138.0
17:14:03.721;-236.0;-902.0
17:14:03.725;-381.0;-1079.0
17:14:03.729;-481.0;-1068.0
17:14:03.733;1541.0;5749.0
17:14:03.737;475.0;2125.0
17:14:03.741;138.0;398.0
17:14:03.745;178.0;-13.0
17:14:03.749;713.0;575.0
17:14:03.753;1175.0;1543.0
17:14:03.757;822.0;1256.0
17:14:03.761;73.0;-79.0
17:14:03.765;-324.0;-891.0
17:14:03.769;-439.0;-1103.0
17:14:03.773;-458.0;-1135.0
17:14:03.777;-409.0;-1185.0
17:14:03.781;-437.0;-1115.0
17:14:03.785;-445.0;-1031.0
17:14:03.789;-475.0;-959.0
17:14:03.793;-372.0;-736.0
17:14:03.797;-288.0;-759.0
17:14:03.801;-460.0;-920.0
17:14:03.805;-280.0;-932.0
17:14:03.809;-726.0;-358.0
17:14:03.813;-425.0;-234.0
17:14:03.817;-160.0;21.0
17:14:03.821;276.0;567.0
17:14:03.825;889.0;1646.0
17:14:03.829;1233.0;2522.0
17:14:03.833;646.0;1643.0
17:14:03.837;-2.0;352.0
17:14:03.841;-337.0;-287.0
17:14:03.845;-367.0;-451.0
17:14:03.849;-364.0;-558.0
17:14:03.853;-401.0;-579.0
17:14:03.857;-466.0;-634.0
17:14:03.861;-445.0;-633.0
17:14:03.865;-469.0;-584.0
17:14:03.869;-439.0;-519.0
17:14:03.873;-347.0;-387.0
17:14:03.877;-213.0;-270.0
17:14:03.881;-384.0;-347.0
17:14:03.885;-340.0;-574.0
17:14:03.889;447.0;3023.0
17:14:03.893;14.0;1338.0
17:14:03.897;-58.0;649.0
17:14:03.901;171.0;666.0
17:14:03.905;688.0;1422.0
17:14:03.909;1094.0;2246.0
17:14:03.913;702.0;1751.0
17:14:03.917;25.0;408.0
17:14:03.921;-330.0;-316.0
17:14:03.925;-438.0;-575.0
17:14:03.929;-467.0;-717.0
17:14:03.933;-482.0;-781.0
17:14:03.937;-533.0;-858.0
17:14:03.941;-510.0;-839.0
17:14:03.945;-499.0;-831.0
17:14:03.949;-482.0;-744.0
