Time;Ecg1;Ecg2
11:39:24.009;26.0;-97.0
11:39:24.049;523.0;242.0
11:39:24.089;834.0;612.0
11:39:24.129;394.0;433.0
11:39:24.169;4.0;429.0
11:39:24.209;-196.0;188.0
11:39:24.249;-319.0;19.0
11:39:24.289;-219.0;-23.0
11:39:24.329;-130.0;213.0
11:39:24.369;-127.0;-71.0
11:39:24.409;-188.0;-85.0
11:39:24.449;-141.0;144.0
11:39:24.489;-100.0;33.0
11:39:24.529;-175.0;-16.0
11:39:24.569;-159.0;68.0
11:39:24.609;341.0;202.0
11:39:24.649;-723.0;651.0
11:39:24.689;-348.0;-379.0
11:39:24.729;-106.0;-90.0
11:39:24.769;-25.0;-133.0
11:39:24.809;203.0;32.0
11:39:24.849;445.0;528.0
11:39:24.889;819.0;918.0
11:39:24.929;773.0;795.0
11:39:24.969;295.0;656.0
11:39:25.009;82.0;424.0
11:39:25.049;20.0;328.0
11:39:25.089;-90.0;218.0
11:39:25.129;-71.0;260.0
11:39:25.169;12.0;352.0
11:39:25.209;106.0;201.0
11:39:25.249;-9.0;97.0
11:39:25.289;-1.0;142.0
11:39:25.329;0.0;41.0
11:39:25.369;256.0;-322.0
11:39:25.409;276.0;2349.0
11:39:25.449;-94.0;687.0
11:39:25.489;-243.0;177.0
11:39:25.529;83.0;-262.0
11:39:25.569;334.0;21.0
11:39:25.609;641.0;311.0
11:39:25.649;1090.0;850.0
11:39:25.689;1153.0;761.0
11:39:25.729;773.0;657.0
11:39:25.769;342.0;472.0
11:39:25.809;131.0;417.0
11:39:25.849;7.0;191.0
11:39:25.889;55.0;218.0
11:39:25.929;-3.0;207.0
11:39:25.969;-20.0;162.0
11:39:26.009;55.0;372.0
11:39:26.049;124.0;274.0
11:39:26.089;81.0;192.0
11:39:26.129;400.0;229.0
11:39:26.169;-636.0;1242.0
11:39:26.209;-602.0;-338.0
11:39:26.249;-206.0;-287.0
11:39:26.289;175.0;58.0
11:39:26.329;438.0;184.0
11:39:26.369;796.0;468.0
11:39:26.409;1218.0;1143.0
11:39:29.229;1183.0;1093.0
11:39:29.269;499.0;723.0
11:39:29.309;317.0;421.0
11:39:29.349;112.0;445.0
11:39:29.389;-8.0;470.0
11:39:29.429;-53.0;328.0
11:39:29.469;56.0;366.0
11:39:29.509;61.0;302.0
11:39:29.549;22.0;292.0
11:39:29.589;57.0;423.0
11:39:29.629;159.0;311.0
11:39:29.669;62.0;323.0
11:39:29.709;3.0;175.0
11:39:29.749;34.0;238.0
11:39:29.789;369.0;-110.0
11:39:29.829;-101.0;1689.0
11:39:29.869;-149.0;93.0
11:39:29.909;-172.0;21.0
11:39:29.949;117.0;-250.0
11:39:29.989;279.0;-155.0
11:39:30.029;509.0;-22.0
11:39:30.069;1037.0;474.0
11:39:30.109;1172.0;764.0
11:39:30.149;646.0;588.0
11:39:30.189;255.0;398.0
11:39:30.229;18.0;283.0
11:39:30.269;-219.0;76.0
11:39:30.309;-292.0;-15.0
11:39:30.349;68.0;223.0
11:39:30.389;-1098.0;725.0
11:39:30.429;-970.0;-801.0
11:39:30.469;-333.0;-287.0
11:39:30.509;-59.0;-84.0
11:39:30.549;185.0;-71.0
11:39:30.589;454.0;251.0
11:39:30.629;1015.0;869.0
11:39:30.669;1033.0;677.0
11:39:30.709;467.0;355.0
11:39:30.749;10.0;183.0
11:39:30.789;-256.0;7.0
11:39:30.829;-326.0;-213.0
11:39:30.869;-209.0;42.0
11:39:30.909;-174.0;41.0
11:39:30.949;897.0;2527.0
11:39:30.989;828.0;940.0
11:39:31.029;333.0;287.0
11:39:31.069;-17.0;-92.0
11:39:31.109;-258.0;-302.0
11:39:31.149;-198.0;-184.0
11:39:31.189;128.0;90.0
11:39:31.229;96.0;5.0
11:39:31.269;-225.0;11.0
11:39:31.309;-439.0;-53.0
11:39:31.349;-482.0;-101.0
11:39:31.389;-504.0;-269.0
11:39:31.429;-525.0;-62.0
11:39:31.469;-422.0;-102.0
11:39:31.509;-412.0;-192.0
11:39:31.549;-194.0;24.0
11:39:31.589;-229.0;112.0
11:39:31.629;-75.0;-11.0
11:39:31.669;1131.0;720.0
11:39:31.709;618.0;3117.0
11:39:31.749;-776.0;3521.0
11:39:31.789;-478.0;1520.0
11:39:31.829;-594.0;-493.0
11:39:31.869;-489.0;-1680.0
11:39:31.909;-362.0;-2356.0
11:39:31.949;-152.0;-2818.0
11:39:31.989;94.0;-1967.0
11:39:32.029;23.0;-623.0
11:39:32.069;-134.0;180.0
11:39:32.109;-135.0;480.0
11:39:32.149;-244.0;362.0
11:39:32.189;-246.0;521.0
11:39:32.229;-247.0;485.0
11:39:32.269;11.0;397.0
11:39:32.309;1245.0;635.0
11:39:32.349;1030.0;3045.0
11:39:32.389;-497.0;3979.0
11:39:32.429;-125.0;2245.0
11:39:32.469;-207.0;310.0
11:39:32.509;-227.0;-893.0
11:39:32.549;-53.0;-1853.0
11:39:32.589;342.0;-2682.0
11:39:32.629;402.0;-2014.0
11:39:32.669;247.0;-588.0
11:39:32.709;2.0;-75.0
11:39:32.749;-12.0;386.0
11:39:32.789;-78.0;507.0
11:39:32.829;-133.0;414.0
11:39:32.869;-114.0;126.0
11:39:32.909;-96.0;371.0
11:39:32.949;-64.0;470.0
11:39:32.989;-29.0;375.0
11:39:33.029;1262.0;655.0
11:39:33.069;1491.0;2852.0
11:39:33.109;-155.0;4227.0
11:39:33.149;12.0;2641.0
11:39:33.189;-215.0;386.0
11:39:29.683;-196.0;-847.0
11:39:29.723;-56.0;-848.0
11:39:29.763;-110.0;-827.0
11:39:29.803;-167.0;-738.0
11:39:29.843;-151.0;-476.0
11:39:29.883;-125.0;-432.0
11:39:29.923;-64.0;-372.0
11:39:29.963;31.0;-311.0
11:39:30.003;-38.0;-184.0
11:39:30.043;-55.0;-201.0
11:39:30.083;-98.0;-347.0
11:39:30.123;-98.0;-210.0
11:39:30.163;7.0;-163.0
11:39:30.203;-4.0;-258.0
11:39:30.243;170.0;-437.0
11:39:30.283;1430.0;366.0
11:39:30.323;1529.0;3448.0
11:39:30.363;231.0;2059.0
11:39:30.403;-202.0;-135.0
11:39:30.443;-371.0;-1164.0
11:39:30.483;-366.0;-1742.0
11:39:30.523;-335.0;-2290.0
11:39:30.563;-252.0;-2075.0
11:39:30.603;-84.0;-1364.0
11:39:30.643;-142.0;-866.0
11:39:30.683;-171.0;-461.0
11:39:30.723;-171.0;-287.0
11:39:30.763;86.0;-247.0
11:39:30.803;-83.0;-598.0
11:39:30.843;-144.0;-479.0
11:39:30.883;-160.0;-419.0
11:39:30.923;-74.0;-538.0
11:39:30.963;-159.0;-573.0
11:39:31.003;1321.0;2274.0
11:39:31.043;410.0;405.0
11:39:31.083;-289.0;-523.0
11:39:31.123;-252.0;-623.0
11:39:31.163;-93.0;-645.0
11:39:31.203;247.0;-529.0
11:39:31.243;647.0;-11.0
11:39:31.283;848.0;114.0
11:39:31.323;468.0;-216.0
11:39:31.363;137.0;-567.0
11:39:31.403;-88.0;-596.0
11:39:31.443;-222.0;-522.0
11:39:31.483;-275.0;-605.0
11:39:31.523;-97.0;-666.0
11:39:31.563;-120.0;-537.0
11:39:31.603;431.0;249.0
11:39:31.643;-712.0;23.0
11:39:31.683;-438.0;-1540.0
11:39:31.723;-299.0;-978.0
11:39:31.763;-42.0;-506.0
11:39:31.803;3.0;-322.0
11:39:31.843;307.0;94.0
11:39:31.883;695.0;579.0
11:39:31.923;552.0;588.0
11:39:31.963;138.0;325.0
11:39:32.003;-239.0;76.0
11:39:32.043;-384.0;201.0
11:39:32.083;-403.0;-23.0
11:39:32.123;-276.0;-211.0
11:39:32.163;-174.0;6.0
11:39:32.203;-164.0;-53.0
11:39:32.243;-197.0;-196.0
11:39:32.283;-218.0;-74.0
11:39:32.323;-252.0;-89.0
11:39:32.363;-263.0;-209.0
11:39:32.403;-167.0;56.0
11:39:32.443;-176.0;158.0
11:39:32.483;-32.0;187.0
11:39:32.523;788.0;1234.0
11:39:32.563;874.0;1351.0
11:39:32.603;490.0;438.0
11:39:32.643;97.0;-61.0
11:39:32.683;-42.0;-88.0
11:39:32.723;-168.0;-122.0
11:39:32.763;-28.0;35.0
11:39:32.803;337.0;518.0
11:39:32.843;217.0;604.0
11:39:32.883;-60.0;416.0
11:39:32.923;-163.0;472.0
11:39:32.963;-174.0;308.0
11:39:33.003;-265.0;293.0
11:39:33.043;-253.0;469.0
11:39:33.083;-150.0;180.0
11:39:33.123;119.0;-26.0
11:39:33.163;334.0;2109.0
11:39:33.203;271.0;580.0
11:39:33.243;-244.0;195.0
11:39:33.283;-2.0;-48.0
11:39:33.323;260.0;-112.0
11:39:33.363;696.0;309.0
11:39:33.403;980.0;715.0
11:39:33.443;1049.0;657.0
11:39:33.483;762.0;403.0
11:39:33.523;231.0;219.0
11:39:33.563;737.0;1855.0
11:39:33.603;-155.0;788.0
11:39:33.643;-502.0;69.0
11:39:34.728;-347.0;-220.0
11:39:34.768;107.0;-94.0
11:39:34.808;-7.0;-180.0
11:39:34.848;-129.0;-42.0
11:39:34.888;-241.0;-59.0
11:39:34.928;-357.0;-303.0
11:39:34.968;-245.0;-120.0
11:39:35.008;-363.0;-92.0
11:39:35.048;-237.0;-104.0
11:39:35.088;995.0;478.0
11:39:35.128;864.0;3141.0
11:39:35.168;-507.0;4334.0
11:39:35.208;-565.0;1435.0
11:39:35.248;-643.0;-774.0
11:39:35.288;-505.0;-1980.0
11:39:35.328;-347.0;-2656.0
11:39:35.368;-115.0;-3068.0
11:39:35.408;145.0;-2165.0
11:39:35.448;82.0;-763.0
11:39:35.488;-60.0;-120.0
11:39:35.528;-197.0;28.0
11:39:35.568;-178.0;253.0
11:39:35.608;-40.0;318.0
11:39:35.648;578.0;479.0
11:39:35.688;1586.0;1737.0
11:39:35.728;181.0;4258.0
11:39:35.768;-861.0;3813.0
11:39:35.808;-629.0;1174.0
11:39:35.848;-511.0;-489.0
11:39:35.888;-303.0;-1522.0
11:39:35.928;-35.0;-2527.0
11:39:35.968;286.0;-2627.0
11:39:36.008;404.0;-1363.0
11:39:36.048;50.0;-494.0
11:39:36.088;-4.0;-176.0
11:39:36.128;-86.0;-642.0
11:39:36.168;-127.0;-1041.0
11:39:36.208;-277.0;-1200.0
11:39:36.248;-193.0;-1348.0
11:39:36.288;-109.0;-1361.0
11:39:36.328;-189.0;-1262.0
11:39:36.368;-166.0;-1045.0
11:39:36.408;-156.0;-953.0
11:39:36.448;-37.0;-921.0
11:39:36.488;1077.0;-283.0
11:39:36.528;1101.0;1758.0
11:39:36.568;-493.0;3218.0
11:39:36.608;-233.0;2023.0
11:39:36.648;-394.0;-271.0
11:39:36.688;-227.0;-1601.0
11:39:36.728;-96.0;-2564.0
11:39:36.768;-10.0;-3286.0
11:39:36.808;94.0;-3006.0
11:39:36.848;-9.0;-1344.0
11:39:36.888;-240.0;-427.0
11:39:36.928;-332.0;48.0
11:39:36.968;-354.0;256.0
11:39:37.008;-468.0;108.0
11:39:37.048;-541.0;45.0
11:39:37.088;-555.0;261.0
11:39:37.128;-555.0;242.0
11:39:37.168;-439.0;174.0
11:39:37.208;-369.0;22.0
11:39:37.248;-141.0;22.0
11:39:37.288;653.0;2228.0
11:39:37.328;229.0;601.0
11:39:37.368;-294.0;-116.0
11:39:37.408;-67.0;-394.0
11:39:37.448;233.0;-188.0
11:39:37.488;469.0;56.0
11:39:37.528;894.0;551.0
11:39:37.568;1106.0;647.0
11:39:37.608;559.0;367.0
11:39:37.648;130.0;-12.0
11:39:37.688;-3.0;-202.0
11:39:37.728;-43.0;-206.0
11:39:37.768;510.0;873.0
11:39:37.808;-314.0;605.0
11:39:37.848;-649.0;-520.0
11:39:37.888;-421.0;-538.0
11:39:37.928;-150.0;-273.0
11:39:37.968;77.0;-269.0
11:39:38.008;438.0;-56.0
11:39:38.048;823.0;333.0
11:39:38.088;533.0;362.0
11:39:38.128;90.0;96.0
11:39:38.168;-119.0;-73.0
11:39:38.208;-331.0;115.0
11:39:38.248;-241.0;180.0
11:39:38.288;-146.0;171.0
11:39:38.328;-281.0;136.0
11:39:38.368;-291.0;63.0
11:39:38.408;-117.0;368.0
11:39:38.448;-87.0;216.0
11:39:38.488;-333.0;13.0
11:39:38.528;-209.0;270.0
11:39:38.568;-83.0;431.0
11:39:38.608;696.0;700.0
11:39:38.648;1648.0;2040.0
11:39:38.688;688.0;5202.0
11:39:35.105;-212.0;2904.0
11:39:35.145;-173.0;-30.0
11:39:35.185;-360.0;-1587.0
11:39:35.225;-286.0;-1624.0
11:39:35.265;-156.0;-640.0
11:39:35.305;-235.0;-288.0
11:39:35.345;-181.0;38.0
11:39:35.385;-136.0;173.0
11:39:35.425;34.0;250.0
11:39:35.465;-83.0;299.0
11:39:35.505;-115.0;177.0
11:39:35.545;-24.0;377.0
11:39:35.585;-101.0;450.0
11:39:35.625;-127.0;408.0
11:39:35.665;-37.0;320.0
11:39:35.705;125.0;257.0
11:39:35.745;70.0;280.0
11:39:35.785;151.0;423.0
11:39:35.825;1386.0;2530.0
11:39:35.865;884.0;1323.0
11:39:35.905;1143.0;326.0
11:39:35.945;487.0;-47.0
11:39:35.985;166.0;-240.0
11:39:36.025;362.0;162.0
11:39:36.065;569.0;557.0
11:39:36.105;753.0;753.0
11:39:36.145;321.0;475.0
11:39:36.185;93.0;513.0
11:39:36.225;-146.0;318.0
11:39:36.265;-236.0;141.0
11:39:36.305;-406.0;28.0
11:39:36.345;-288.0;415.0
11:39:36.385;-276.0;306.0
11:39:36.425;-358.0;211.0
11:39:36.465;-383.0;89.0
11:39:36.505;-368.0;182.0
11:39:36.545;-270.0;147.0
11:39:36.585;-399.0;8.0
11:39:36.625;-533.0;-233.0
11:39:36.665;-427.0;-10.0
11:39:36.705;-309.0;260.0
11:39:36.745;-201.0;194.0
11:39:36.785;-125.0;162.0
11:39:36.825;611.0;448.0
11:39:36.865;631.0;1708.0
11:39:36.905;356.0;893.0
11:39:36.945;54.0;96.0
11:39:36.985;-146.0;-268.0
11:39:37.025;-202.0;-555.0
11:39:37.065;-12.0;-349.0
11:39:37.105;312.0;173.0
11:39:37.145;230.0;298.0
11:39:37.185;218.0;471.0
11:39:37.225;142.0;355.0
11:39:37.265;-5.0;291.0
11:39:37.305;-55.0;112.0
11:39:37.345;57.0;156.0
11:39:37.385;54.0;126.0
11:39:37.425;40.0;-75.0
11:39:37.465;97.0;86.0
11:39:37.505;677.0;251.0
11:39:37.545;2023.0;1269.0
11:39:37.585;1151.0;3664.0
11:39:37.625;-278.0;3496.0
11:39:37.665;-251.0;1208.0
11:39:37.705;-264.0;-544.0
11:39:37.745;-264.0;-1961.0
11:39:37.785;-77.0;-2926.0
11:39:37.825;170.0;-2982.0
11:39:37.865;424.0;-2375.0
11:39:37.905;411.0;-1398.0
11:39:37.945;238.0;-593.0
11:39:37.985;191.0;-582.0
11:39:38.025;303.0;-473.0
11:39:38.065;450.0;-190.0
11:39:38.105;409.0;-183.0
11:39:38.145;520.0;-245.0
11:39:38.185;1636.0;114.0
11:39:38.225;1152.0;2194.0
11:39:38.265;-273.0;3152.0
11:39:38.305;46.0;1286.0
11:39:38.345;58.0;-820.0
11:39:38.385;28.0;-1808.0
11:39:38.425;52.0;-2723.0
11:39:38.465;182.0;-3133.0
11:39:38.505;495.0;-2604.0
11:39:38.545;434.0;-1371.0
11:39:38.585;260.0;-761.0
11:39:38.625;56.0;-673.0
11:39:38.665;-4.0;-632.0
11:39:38.705;-104.0;-691.0
11:39:38.745;-175.0;-804.0
11:39:38.785;-1.0;-786.0
11:39:38.825;-96.0;-681.0
11:39:38.865;-164.0;-763.0
11:39:38.905;-78.0;-573.0
11:39:38.945;501.0;-399.0
11:39:38.985;140.0;205.0
11:39:39.025;621.0;-339.0
11:39:39.065;102.0;-886.0
11:39:37.800;-235.0;-1265.0
11:39:37.840;-173.0;-821.0
11:39:37.880;-9.0;-538.0
11:39:37.920;-80.0;-669.0
11:39:37.960;-19.0;-547.0
11:39:38.000;-17.0;-250.0
11:39:38.040;76.0;-259.0
11:39:38.080;100.0;-211.0
11:39:38.120;455.0;-125.0
11:39:38.160;-762.0;709.0
11:39:38.200;-609.0;-860.0
11:39:38.240;-134.0;-590.0
11:39:38.280;301.0;-443.0
11:39:38.320;484.0;-497.0
11:39:38.360;850.0;94.0
11:39:38.400;1361.0;759.0
11:39:38.440;1424.0;694.0
11:39:38.480;847.0;407.0
11:39:38.520;565.0;343.0
11:39:38.560;652.0;235.0
11:39:38.600;-976.0;245.0
11:39:38.640;-420.0;-513.0
11:39:38.680;81.0;-121.0
11:39:38.720;270.0;-127.0
11:39:38.760;260.0;52.0
11:39:38.800;538.0;420.0
11:39:38.840;1045.0;782.0
11:39:38.880;931.0;1051.0
11:39:38.920;436.0;643.0
11:39:38.960;98.0;287.0
11:39:39.000;61.0;463.0
11:39:39.040;-138.0;496.0
11:39:39.080;-149.0;156.0
11:39:39.120;-24.0;342.0
11:39:39.160;734.0;1707.0
11:39:39.200;-441.0;1202.0
11:39:39.240;-326.0;-786.0
11:39:39.280;-246.0;-139.0
11:39:39.320;-159.0;305.0
11:39:39.360;51.0;507.0
11:39:39.400;392.0;1003.0
11:39:39.440;726.0;1321.0
11:39:39.480;425.0;1025.0
11:39:39.520;165.0;988.0
11:39:39.560;-183.0;678.0
11:39:39.600;-410.0;596.0
11:39:39.640;-325.0;645.0
11:39:39.680;-250.0;572.0
11:39:39.720;-353.0;551.0
11:39:39.760;-393.0;532.0
11:39:39.800;-409.0;515.0
11:39:39.840;-377.0;502.0
11:39:39.880;-307.0;446.0
11:39:39.920;-216.0;396.0
11:39:39.960;-209.0;644.0
11:39:40.000;-72.0;412.0
11:39:40.040;35.0;2337.0
11:39:40.080;-143.0;640.0
11:39:40.120;-387.0;456.0
11:39:40.160;-134.0;134.0
11:39:40.200;102.0;12.0
11:39:40.240;245.0;265.0
11:39:40.280;701.0;952.0
11:39:40.320;833.0;993.0
11:39:40.360;532.0;576.0
11:39:40.400;214.0;683.0
11:39:40.440;4.0;492.0
11:39:40.480;-176.0;27.0
11:39:40.520;-256.0;-55.0
11:39:40.560;-227.0;-151.0
11:39:40.600;-253.0;79.0
11:39:40.640;62.0;-185.0
11:39:40.680;-205.0;1891.0
11:39:40.720;-104.0;543.0
11:39:40.760;-363.0;-79.0
11:39:40.800;90.0;-291.0
11:39:40.840;277.0;-128.0
11:39:40.880;480.0;-12.0
11:39:40.920;1156.0;547.0
11:39:40.960;1397.0;566.0
11:39:41.000;950.0;327.0
11:39:41.040;533.0;-167.0
11:39:41.080;283.0;-483.0
11:39:41.120;168.0;-522.0
11:39:41.160;186.0;-481.0
11:39:41.200;236.0;-272.0
11:39:41.240;295.0;-406.0
11:39:41.280;259.0;-375.0
11:39:41.320;730.0;170.0
11:39:41.360;-605.0;459.0
11:39:41.400;-425.0;-1174.0
11:39:41.440;79.0;-389.0
11:39:41.480;279.0;-43.0
11:39:41.520;517.0;171.0
11:39:41.560;834.0;644.0
11:39:41.600;1140.0;1168.0
11:39:41.640;1074.0;1070.0
11:39:41.680;592.0;782.0
11:39:41.720;188.0;663.0
11:39:41.760;-35.0;503.0
11:39:43.106;204.0;427.0
11:39:43.146;175.0;788.0
11:39:43.186;38.0;528.0
11:39:43.226;-99.0;164.0
11:39:43.266;-105.0;498.0
11:39:43.306;-39.0;440.0
11:39:43.346;51.0;184.0
